scenario,policy,step_idx,cell_id,slice_id,kind,latency_ms,service_ratio,sla_met,isolated,suspicious,mission_critical,ai_enabled,deadline_missed
encrypted_ddos,static_qos,14,cell-east,cell-east:mission,mission_critical,11.4614,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,14,cell-east,cell-east:ai-edge,ai_edge,11.4614,1.0,True,False,False,False,True,False
encrypted_ddos,static_qos,14,cell-east,cell-east:broadband,broadband,13.7226,0.734,True,False,False,False,False,False
encrypted_ddos,static_qos,14,cell-east,cell-east:background,background,11.4614,1.0,True,False,False,False,False,False
encrypted_ddos,static_qos,14,cell-east,cell-east:encrypted-burst,suspicious,19.8086,0.1655,False,False,True,False,False,False
encrypted_ddos,static_qos,15,cell-west,cell-west:mission,mission_critical,11.9008,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,15,cell-west,cell-west:ai-edge,ai_edge,11.9008,1.0,True,False,False,False,True,False
encrypted_ddos,static_qos,15,cell-west,cell-west:broadband,broadband,15.4761,0.5794,False,False,False,False,False,False
encrypted_ddos,static_qos,15,cell-west,cell-west:background,background,15.0737,0.6267,False,False,False,False,False,False
encrypted_ddos,static_qos,15,cell-west,cell-west:encrypted-burst,suspicious,20.1077,0.1701,False,False,True,False,False,False
encrypted_ddos,static_qos,15,cell-central,cell-central:mission,mission_critical,12.3808,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,15,cell-central,cell-central:ai-edge,ai_edge,13.8331,0.8291,True,False,False,False,True,False
encrypted_ddos,static_qos,15,cell-central,cell-central:broadband,broadband,17.0887,0.4461,False,False,False,False,False,False
encrypted_ddos,static_qos,15,cell-central,cell-central:background,background,14.5805,0.7412,True,False,False,False,False,False
encrypted_ddos,static_qos,15,cell-central,cell-central:encrypted-burst,suspicious,20.7326,0.172,False,False,True,False,False,False
encrypted_ddos,static_qos,15,cell-east,cell-east:mission,mission_critical,11.9008,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,15,cell-east,cell-east:ai-edge,ai_edge,11.9008,1.0,True,False,False,False,True,False
encrypted_ddos,static_qos,15,cell-east,cell-east:broadband,broadband,13.7159,0.7865,True,False,False,False,False,False
encrypted_ddos,static_qos,15,cell-east,cell-east:background,background,14.2899,0.7189,True,False,False,False,False,False
encrypted_ddos,static_qos,15,cell-east,cell-east:encrypted-burst,suspicious,19.9168,0.2098,False,False,True,False,False,False
encrypted_ddos,static_qos,16,cell-west,cell-west:mission,mission_critical,12.1885,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,16,cell-west,cell-west:ai-edge,ai_edge,12.1885,1.0,True,False,False,False,True,False
encrypted_ddos,static_qos,16,cell-west,cell-west:broadband,broadband,15.0356,0.665,True,False,False,False,False,False
encrypted_ddos,static_qos,16,cell-west,cell-west:background,background,12.8281,0.9248,True,False,False,False,False,False
encrypted_ddos,static_qos,16,cell-west,cell-west:encrypted-burst,suspicious,20.3568,0.1748,False,False,True,False,False,False
encrypted_ddos,static_qos,16,cell-central,cell-central:mission,mission_critical,12.6685,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,16,cell-central,cell-central:ai-edge,ai_edge,13.5817,0.8926,True,False,False,False,True,False
encrypted_ddos,static_qos,16,cell-central,cell-central:broadband,broadband,16.7937,0.5147,False,False,False,False,False,False
encrypted_ddos,static_qos,16,cell-central,cell-central:background,background,15.9506,0.6139,False,False,False,False,False,False
encrypted_ddos,static_qos,16,cell-central,cell-central:encrypted-burst,suspicious,20.7082,0.1562,False,False,True,False,False,False
encrypted_ddos,static_qos,16,cell-east,cell-east:mission,mission_critical,12.1885,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,16,cell-east,cell-east:ai-edge,ai_edge,12.8095,0.9269,True,False,False,False,True,False
encrypted_ddos,static_qos,16,cell-east,cell-east:broadband,broadband,14.7983,0.693,True,False,False,False,False,False
encrypted_ddos,static_qos,16,cell-east,cell-east:background,background,15.6376,0.5942,False,False,False,False,False,False
encrypted_ddos,static_qos,16,cell-east,cell-east:encrypted-burst,suspicious,20.2255,0.212,False,False,True,False,False,False
encrypted_ddos,static_qos,17,cell-west,cell-west:mission,mission_critical,12.8906,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,17,cell-west,cell-west:ai-edge,ai_edge,12.8906,1.0,True,False,False,False,True,False
encrypted_ddos,static_qos,17,cell-west,cell-west:broadband,broadband,15.8859,0.6476,True,False,False,False,False,False
encrypted_ddos,static_qos,17,cell-west,cell-west:background,background,12.8906,1.0,True,False,False,False,False,False
encrypted_ddos,static_qos,17,cell-west,cell-west:encrypted-burst,suspicious,21.2201,0.1234,False,False,True,False,False,False
encrypted_ddos,static_qos,17,cell-central,cell-central:mission,mission_critical,13.3706,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,17,cell-central,cell-central:ai-edge,ai_edge,14.724,0.8408,False,False,False,False,True,True
encrypted_ddos,static_qos,17,cell-central,cell-central:broadband,broadband,18.0347,0.4513,False,False,False,False,False,False
encrypted_ddos,static_qos,17,cell-central,cell-central:background,background,15.876,0.7052,True,False,False,False,False,False
encrypted_ddos,static_qos,17,cell-central,cell-central:encrypted-burst,suspicious,21.4992,0.172,False,False,True,False,False,False
encrypted_ddos,static_qos,17,cell-east,cell-east:mission,mission_critical,12.8906,1.0,False,False,False,True,True,True
encrypted_ddos,static_qos,17,cell-east,cell-east:ai-edge,ai_edge,12.8906,1.0,True,False,False,False,True,False
encrypted_ddos,static_qos,17,cell-east,cell-east:broadband,broadband,16.4687,0.579,False,False,False,False,False,False
encrypted_ddos,static_qos,17,cell-east,cell-east:background,background,16.3245,0.596,False,False,False,False,False,False
encrypted_ddos,static_qos,17,cell-east,cell-east:encrypted-burst,suspicious,21.4172,0.1293,False,False,True,False,False,False
encrypted_ddos,throughput_first,0,cell-west,cell-west:mission,mission_critical,4.7155,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,0,cell-west,cell-west:ai-edge,ai_edge,4.7155,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,0,cell-west,cell-west:broadband,broadband,4.7155,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,0,cell-west,cell-west:background,background,8.0161,0.6117,False,False,False,False,False,False
encrypted_ddos,throughput_first,0,cell-west,cell-west:encrypted-burst,suspicious,13.2981,0.1529,False,False,True,False,False,False
encrypted_ddos,throughput_first,0,cell-central,cell-central:mission,mission_critical,5.1955,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,0,cell-central,cell-central:ai-edge,ai_edge,5.1955,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,0,cell-central,cell-central:broadband,broadband,7.1869,0.7657,True,False,False,False,False,False
encrypted_ddos,throughput_first,0,cell-central,cell-central:background,background,10.2242,0.4084,False,False,False,False,False,False
encrypted_ddos,throughput_first,0,cell-central,cell-central:encrypted-burst,suspicious,14.2032,0.1021,False,False,True,False,False,False
encrypted_ddos,throughput_first,0,cell-east,cell-east:mission,mission_critical,4.7155,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,0,cell-east,cell-east:ai-edge,ai_edge,4.7155,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,0,cell-east,cell-east:broadband,broadband,4.7155,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,0,cell-east,cell-east:background,background,8.4314,0.5628,False,False,False,False,False,False
encrypted_ddos,throughput_first,0,cell-east,cell-east:encrypted-burst,suspicious,15.5293,0.1407,False,False,True,False,False,False
encrypted_ddos,throughput_first,1,cell-west,cell-west:mission,mission_critical,5.4787,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,1,cell-west,cell-west:ai-edge,ai_edge,5.4787,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,1,cell-west,cell-west:broadband,broadband,6.7731,0.8477,True,False,False,False,False,False
encrypted_ddos,throughput_first,1,cell-west,cell-west:background,background,10.1357,0.4521,False,False,False,False,False,False
encrypted_ddos,throughput_first,1,cell-west,cell-west:encrypted-burst,suspicious,16.6508,0.113,False,False,True,False,False,False
encrypted_ddos,throughput_first,1,cell-central,cell-central:mission,mission_critical,5.9587,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,1,cell-central,cell-central:ai-edge,ai_edge,5.9587,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,1,cell-central,cell-central:broadband,broadband,7.4909,0.8197,True,False,False,False,False,False
encrypted_ddos,throughput_first,1,cell-central,cell-central:background,background,10.7425,0.4372,False,False,False,False,False,False
encrypted_ddos,throughput_first,1,cell-central,cell-central:encrypted-burst,suspicious,17.2764,0.1093,False,False,True,False,False,False
encrypted_ddos,throughput_first,1,cell-east,cell-east:mission,mission_critical,5.4787,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,1,cell-east,cell-east:ai-edge,ai_edge,5.4787,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,1,cell-east,cell-east:broadband,broadband,5.8345,0.9581,True,False,False,False,False,False
encrypted_ddos,throughput_first,1,cell-east,cell-east:background,background,9.6351,0.511,False,False,False,False,False,False
encrypted_ddos,throughput_first,1,cell-east,cell-east:encrypted-burst,suspicious,16.7072,0.1278,False,False,True,False,False,False
encrypted_ddos,throughput_first,2,cell-west,cell-west:mission,mission_critical,6.1482,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,2,cell-west,cell-west:ai-edge,ai_edge,6.1482,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,2,cell-west,cell-west:broadband,broadband,6.96,0.9045,True,False,False,False,False,False
encrypted_ddos,throughput_first,2,cell-west,cell-west:background,background,10.5478,0.4824,False,False,False,False,False,False
encrypted_ddos,throughput_first,2,cell-west,cell-west:encrypted-burst,suspicious,15.0428,0.1206,False,False,True,False,False,False
encrypted_ddos,throughput_first,2,cell-central,cell-central:mission,mission_critical,6.6282,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,2,cell-central,cell-central:ai-edge,ai_edge,6.6282,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,2,cell-central,cell-central:broadband,broadband,8.1615,0.8196,True,False,False,False,False,False
encrypted_ddos,throughput_first,2,cell-central,cell-central:background,background,11.4126,0.4371,False,False,False,False,False,False
encrypted_ddos,throughput_first,2,cell-central,cell-central:encrypted-burst,suspicious,17.9631,0.1093,False,False,True,False,False,False
encrypted_ddos,throughput_first,2,cell-east,cell-east:mission,mission_critical,6.1482,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,2,cell-east,cell-east:ai-edge,ai_edge,6.1482,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,2,cell-east,cell-east:broadband,broadband,6.5783,0.9494,True,False,False,False,False,False
encrypted_ddos,throughput_first,2,cell-east,cell-east:background,background,10.3443,0.5063,False,False,False,False,False,False
encrypted_ddos,throughput_first,2,cell-east,cell-east:encrypted-burst,suspicious,16.931,0.1266,False,False,True,False,False,False
encrypted_ddos,throughput_first,3,cell-west,cell-west:mission,mission_critical,6.5162,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,3,cell-west,cell-west:ai-edge,ai_edge,6.5162,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,3,cell-west,cell-west:broadband,broadband,6.5162,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,3,cell-west,cell-west:background,background,9.7586,0.6185,False,False,False,False,False,False
encrypted_ddos,throughput_first,3,cell-west,cell-west:encrypted-burst,suspicious,17.2426,0.1546,False,False,True,False,False,False
encrypted_ddos,throughput_first,3,cell-central,cell-central:mission,mission_critical,6.9962,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,3,cell-central,cell-central:ai-edge,ai_edge,6.9962,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,3,cell-central,cell-central:broadband,broadband,8.3523,0.8404,True,False,False,False,False,False
encrypted_ddos,throughput_first,3,cell-central,cell-central:background,background,11.6861,0.4482,False,False,False,False,False,False
encrypted_ddos,throughput_first,3,cell-central,cell-central:encrypted-burst,suspicious,16.0068,0.1121,False,False,True,False,False,False
encrypted_ddos,throughput_first,3,cell-east,cell-east:mission,mission_critical,6.5162,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,3,cell-east,cell-east:ai-edge,ai_edge,6.5162,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,3,cell-east,cell-east:broadband,broadband,6.7621,0.9711,True,False,False,False,False,False
encrypted_ddos,throughput_first,3,cell-east,cell-east:background,background,10.614,0.5179,False,False,False,False,False,False
encrypted_ddos,throughput_first,3,cell-east,cell-east:encrypted-burst,suspicious,17.737,0.1295,False,False,True,False,False,False
encrypted_ddos,throughput_first,4,cell-west,cell-west:mission,mission_critical,7.0077,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,4,cell-west,cell-west:ai-edge,ai_edge,7.0077,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,4,cell-west,cell-west:broadband,broadband,7.9692,0.8869,True,False,False,False,False,False
encrypted_ddos,throughput_first,4,cell-west,cell-west:background,background,11.4871,0.473,False,False,False,False,False,False
encrypted_ddos,throughput_first,4,cell-west,cell-west:encrypted-burst,suspicious,17.9992,0.1183,False,False,True,False,False,False
encrypted_ddos,throughput_first,4,cell-central,cell-central:mission,mission_critical,7.4877,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,4,cell-central,cell-central:ai-edge,ai_edge,7.4877,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,4,cell-central,cell-central:broadband,broadband,8.9634,0.8264,True,False,False,False,False,False
encrypted_ddos,throughput_first,4,cell-central,cell-central:background,background,12.2414,0.4407,False,False,False,False,False,False
encrypted_ddos,throughput_first,4,cell-central,cell-central:encrypted-burst,suspicious,16.4813,0.1102,False,False,True,False,False,False
encrypted_ddos,throughput_first,4,cell-east,cell-east:mission,mission_critical,7.0077,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,4,cell-east,cell-east:ai-edge,ai_edge,7.0077,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,4,cell-east,cell-east:broadband,broadband,8.5272,0.8212,True,False,False,False,False,False
encrypted_ddos,throughput_first,4,cell-east,cell-east:background,background,11.7848,0.438,False,False,False,False,False,False
encrypted_ddos,throughput_first,4,cell-east,cell-east:encrypted-burst,suspicious,15.9425,0.1095,False,False,True,False,False,False
encrypted_ddos,throughput_first,5,cell-west,cell-west:mission,mission_critical,7.9635,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,5,cell-west,cell-west:ai-edge,ai_edge,7.9635,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,5,cell-west,cell-west:broadband,broadband,9.203,0.8542,True,False,False,False,False,False
encrypted_ddos,throughput_first,5,cell-west,cell-west:background,background,12.5913,0.4556,False,False,False,False,False,False
encrypted_ddos,throughput_first,5,cell-west,cell-west:encrypted-burst,suspicious,19.2377,0.1139,False,False,True,False,False,False
encrypted_ddos,throughput_first,5,cell-central,cell-central:mission,mission_critical,8.4435,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,5,cell-central,cell-central:ai-edge,ai_edge,8.4435,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,5,cell-central,cell-central:broadband,broadband,9.3643,0.8917,True,False,False,False,False,False
encrypted_ddos,throughput_first,5,cell-central,cell-central:background,background,12.9013,0.4756,False,False,False,False,False,False
encrypted_ddos,throughput_first,5,cell-central,cell-central:encrypted-burst,suspicious,19.4384,0.1189,False,False,True,False,False,False
encrypted_ddos,throughput_first,5,cell-east,cell-east:mission,mission_critical,7.9635,1.0,True,False,False,True,True,False
encrypted_ddos,throughput_first,5,cell-east,cell-east:ai-edge,ai_edge,7.9635,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,5,cell-east,cell-east:broadband,broadband,8.1407,0.9792,True,False,False,False,False,False
encrypted_ddos,throughput_first,5,cell-east,cell-east:background,background,12.0247,0.5222,False,False,False,False,False,False
encrypted_ddos,throughput_first,5,cell-east,cell-east:encrypted-burst,suspicious,19.0145,0.1306,False,False,True,False,False,False
encrypted_ddos,throughput_first,6,cell-west,cell-west:mission,mission_critical,8.6186,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,6,cell-west,cell-west:ai-edge,ai_edge,8.6186,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,6,cell-west,cell-west:broadband,broadband,8.6186,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,6,cell-west,cell-west:background,background,12.5427,0.5383,False,False,False,False,False,False
encrypted_ddos,throughput_first,6,cell-west,cell-west:encrypted-burst,suspicious,19.7994,0.1346,False,False,True,False,False,False
encrypted_ddos,throughput_first,6,cell-central,cell-central:mission,mission_critical,9.0986,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,6,cell-central,cell-central:ai-edge,ai_edge,9.0986,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,6,cell-central,cell-central:broadband,broadband,11.399,0.7294,True,False,False,False,False,False
encrypted_ddos,throughput_first,6,cell-central,cell-central:background,background,14.2921,0.389,False,False,False,False,False,False
encrypted_ddos,throughput_first,6,cell-central,cell-central:encrypted-burst,suspicious,20.5372,0.0972,False,False,True,False,False,False
encrypted_ddos,throughput_first,6,cell-east,cell-east:mission,mission_critical,8.6186,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,6,cell-east,cell-east:ai-edge,ai_edge,8.6186,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,6,cell-east,cell-east:broadband,broadband,9.9666,0.8414,True,False,False,False,False,False
encrypted_ddos,throughput_first,6,cell-east,cell-east:background,background,13.3042,0.4488,False,False,False,False,False,False
encrypted_ddos,throughput_first,6,cell-east,cell-east:encrypted-burst,suspicious,19.7673,0.1122,False,False,True,False,False,False
encrypted_ddos,throughput_first,7,cell-west,cell-west:mission,mission_critical,9.0154,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,7,cell-west,cell-west:ai-edge,ai_edge,9.0154,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,7,cell-west,cell-west:broadband,broadband,9.0313,0.9981,True,False,False,False,False,False
encrypted_ddos,throughput_first,7,cell-west,cell-west:background,background,12.9905,0.5323,False,False,False,False,False,False
encrypted_ddos,throughput_first,7,cell-west,cell-west:encrypted-burst,suspicious,17.8483,0.1331,False,False,True,False,False,False
encrypted_ddos,throughput_first,7,cell-central,cell-central:mission,mission_critical,9.4954,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,7,cell-central,cell-central:ai-edge,ai_edge,9.4954,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,7,cell-central,cell-central:broadband,broadband,12.0026,0.705,True,False,False,False,False,False
encrypted_ddos,throughput_first,7,cell-central,cell-central:background,background,14.7992,0.376,False,False,False,False,False,False
encrypted_ddos,throughput_first,7,cell-central,cell-central:encrypted-burst,suspicious,20.7976,0.094,False,False,True,False,False,False
encrypted_ddos,throughput_first,7,cell-east,cell-east:mission,mission_critical,9.0154,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,7,cell-east,cell-east:ai-edge,ai_edge,9.0154,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,7,cell-east,cell-east:broadband,broadband,9.2309,0.9746,True,False,False,False,False,False
encrypted_ddos,throughput_first,7,cell-east,cell-east:background,background,13.097,0.5198,False,False,False,False,False,False
encrypted_ddos,throughput_first,7,cell-east,cell-east:encrypted-burst,suspicious,19.81,0.13,False,False,True,False,False,False
encrypted_ddos,throughput_first,8,cell-west,cell-west:mission,mission_critical,9.5088,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,8,cell-west,cell-west:ai-edge,ai_edge,9.5088,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,8,cell-west,cell-west:broadband,broadband,9.5088,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,8,cell-west,cell-west:background,background,13.4503,0.5363,False,False,False,False,False,False
encrypted_ddos,throughput_first,8,cell-west,cell-west:encrypted-burst,suspicious,18.3241,0.1341,False,False,True,False,False,False
encrypted_ddos,throughput_first,8,cell-central,cell-central:mission,mission_critical,9.9888,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,8,cell-central,cell-central:ai-edge,ai_edge,9.9888,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,8,cell-central,cell-central:broadband,broadband,12.6773,0.6837,True,False,False,False,False,False
encrypted_ddos,throughput_first,8,cell-central,cell-central:background,background,15.3893,0.3646,False,False,False,False,False,False
encrypted_ddos,throughput_first,8,cell-central,cell-central:encrypted-burst,suspicious,21.1839,0.0912,False,False,True,False,False,False
encrypted_ddos,throughput_first,8,cell-east,cell-east:mission,mission_critical,9.5088,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,8,cell-east,cell-east:ai-edge,ai_edge,9.5088,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,8,cell-east,cell-east:broadband,broadband,9.5088,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,8,cell-east,cell-east:background,background,13.4197,0.5399,False,False,False,False,False,False
encrypted_ddos,throughput_first,8,cell-east,cell-east:encrypted-burst,suspicious,20.1865,0.135,False,False,True,False,False,False
encrypted_ddos,throughput_first,9,cell-west,cell-west:mission,mission_critical,10.2749,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,9,cell-west,cell-west:ai-edge,ai_edge,10.2749,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,9,cell-west,cell-west:broadband,broadband,11.3046,0.8789,True,False,False,False,False,False
encrypted_ddos,throughput_first,9,cell-west,cell-west:background,background,14.7907,0.4687,False,False,False,False,False,False
encrypted_ddos,throughput_first,9,cell-west,cell-west:encrypted-burst,suspicious,19.2624,0.1172,False,False,True,False,False,False
encrypted_ddos,throughput_first,9,cell-central,cell-central:mission,mission_critical,10.7549,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,9,cell-central,cell-central:ai-edge,ai_edge,10.7549,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,9,cell-central,cell-central:broadband,broadband,12.8619,0.7521,True,False,False,False,False,False
encrypted_ddos,throughput_first,9,cell-central,cell-central:background,background,15.8453,0.4011,False,False,False,False,False,False
encrypted_ddos,throughput_first,9,cell-central,cell-central:encrypted-burst,suspicious,19.7943,0.1003,False,False,True,False,False,False
encrypted_ddos,throughput_first,9,cell-east,cell-east:mission,mission_critical,10.2749,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,9,cell-east,cell-east:ai-edge,ai_edge,10.2749,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,9,cell-east,cell-east:broadband,broadband,10.3942,0.986,True,False,False,False,False,False
encrypted_ddos,throughput_first,9,cell-east,cell-east:background,background,14.3052,0.5258,False,False,False,False,False,False
encrypted_ddos,throughput_first,9,cell-east,cell-east:encrypted-burst,suspicious,19.1301,0.1315,False,False,True,False,False,False
encrypted_ddos,throughput_first,10,cell-west,cell-west:mission,mission_critical,11.1955,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,10,cell-west,cell-west:ai-edge,ai_edge,11.1955,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,10,cell-west,cell-west:broadband,broadband,11.1955,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,10,cell-west,cell-west:background,background,14.968,0.5562,False,False,False,False,False,False
encrypted_ddos,throughput_first,10,cell-west,cell-west:encrypted-burst,suspicious,21.8433,0.139,False,False,True,False,False,False
encrypted_ddos,throughput_first,10,cell-central,cell-central:mission,mission_critical,11.6755,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,10,cell-central,cell-central:ai-edge,ai_edge,11.6755,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,10,cell-central,cell-central:broadband,broadband,14.1812,0.7052,True,False,False,False,False,False
encrypted_ddos,throughput_first,10,cell-central,cell-central:background,background,16.9786,0.3761,False,False,False,False,False,False
encrypted_ddos,throughput_first,10,cell-central,cell-central:encrypted-burst,suspicious,23.1094,0.094,False,False,True,False,False,False
encrypted_ddos,throughput_first,10,cell-east,cell-east:mission,mission_critical,11.1955,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,10,cell-east,cell-east:ai-edge,ai_edge,11.1955,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,10,cell-east,cell-east:broadband,broadband,11.1955,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,10,cell-east,cell-east:background,background,15.1341,0.5366,False,False,False,False,False,False
encrypted_ddos,throughput_first,10,cell-east,cell-east:encrypted-burst,suspicious,19.9805,0.1342,False,False,True,False,False,False
encrypted_ddos,throughput_first,11,cell-west,cell-west:mission,mission_critical,11.5536,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,11,cell-west,cell-west:ai-edge,ai_edge,11.5536,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,11,cell-west,cell-west:broadband,broadband,11.5536,1.0,True,False,False,False,False,False
encrypted_ddos,throughput_first,11,cell-west,cell-west:background,background,15.3115,0.5579,False,False,False,False,False,False
encrypted_ddos,throughput_first,11,cell-west,cell-west:encrypted-burst,suspicious,22.1852,0.1395,False,False,True,False,False,False
encrypted_ddos,throughput_first,11,cell-central,cell-central:mission,mission_critical,12.0336,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,11,cell-central,cell-central:ai-edge,ai_edge,12.0336,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,11,cell-central,cell-central:broadband,broadband,14.6648,0.6904,True,False,False,False,False,False
encrypted_ddos,throughput_first,11,cell-central,cell-central:background,background,17.4036,0.3682,False,False,False,False,False,False
encrypted_ddos,throughput_first,11,cell-central,cell-central:encrypted-burst,suspicious,21.2303,0.0921,False,False,True,False,False,False
encrypted_ddos,throughput_first,11,cell-east,cell-east:mission,mission_critical,11.5536,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,11,cell-east,cell-east:ai-edge,ai_edge,11.5536,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,11,cell-east,cell-east:broadband,broadband,12.171,0.9274,True,False,False,False,False,False
encrypted_ddos,throughput_first,11,cell-east,cell-east:background,background,15.8495,0.4946,False,False,False,False,False,False
encrypted_ddos,throughput_first,11,cell-east,cell-east:encrypted-burst,suspicious,22.3257,0.1236,False,False,True,False,False,False
encrypted_ddos,throughput_first,12,cell-west,cell-west:mission,mission_critical,12.1053,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,12,cell-west,cell-west:ai-edge,ai_edge,12.1053,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,12,cell-west,cell-west:broadband,broadband,12.3198,0.9748,True,False,False,False,False,False
encrypted_ddos,throughput_first,12,cell-west,cell-west:background,background,16.1863,0.5199,False,False,False,False,False,False
encrypted_ddos,throughput_first,12,cell-west,cell-west:encrypted-burst,suspicious,20.9541,0.13,False,False,True,False,False,False
encrypted_ddos,throughput_first,12,cell-central,cell-central:mission,mission_critical,12.5853,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,12,cell-central,cell-central:ai-edge,ai_edge,12.5853,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,12,cell-central,cell-central:broadband,broadband,14.8575,0.7327,True,False,False,False,False,False
encrypted_ddos,throughput_first,12,cell-central,cell-central:background,background,17.7638,0.3908,False,False,False,False,False,False
encrypted_ddos,throughput_first,12,cell-central,cell-central:encrypted-burst,suspicious,23.6561,0.0977,False,False,True,False,False,False
encrypted_ddos,throughput_first,12,cell-east,cell-east:mission,mission_critical,12.1053,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,12,cell-east,cell-east:ai-edge,ai_edge,12.1053,1.0,True,False,False,False,True,False
